st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,51,Chhatarpur,Kasturi Narender,Indian National Congress,81055,1002,82057,25.0
S12,Madhya Pradesh,51,Chhatarpur,Thokala Srinivas Reddy,Bharatiya Janata Party,88978,660,89638,27.31
S12,Madhya Pradesh,51,Chhatarpur,T. Prakash Goud,Bharat Rashtra Samithi,121283,451,121734,37.09
S12,Madhya Pradesh,51,Chhatarpur,Mandagiri Swamy Yadav,All India Majlis-E-Ittehadul Muslimeen,25645,25,25670,7.82
S12,Madhya Pradesh,51,Chhatarpur,Rachamalla Jaisimha,Bahujan Samaj Party,1241,24,1265,0.39
S12,Madhya Pradesh,51,Chhatarpur,Gurrampally Kerith Kumari,Bahujan Mukti Party,130,0,130,0.04
S12,Madhya Pradesh,51,Chhatarpur,D Gopal Dandotikar,Vidhyarthula Rajakiya Party,151,1,152,0.05
S12,Madhya Pradesh,51,Chhatarpur,Thotla Raghavender,Dharma Samaj Party,166,3,169,0.05
S12,Madhya Pradesh,51,Chhatarpur,Nallagoppula Harish Goud,Marxist Communist Party of India (United),717,2,719,0.22
S12,Madhya Pradesh,51,Chhatarpur,Palamakula Madhu,India Praja Bandhu Party,149,0,149,0.05
S12,Madhya Pradesh,51,Chhatarpur,Ponugoti Bhavani,Jai Maha Bharath Party,134,2,136,0.04
S12,Madhya Pradesh,51,Chhatarpur,Mohd Amer,Rashtriya Janmorcha,115,3,118,0.04
S12,Madhya Pradesh,51,Chhatarpur,Mahesh V,Pyramid Party of India,224,2,226,0.07
S12,Madhya Pradesh,51,Chhatarpur,Mohammed Nawaz,Desh Janhit Party,677,0,677,0.21
S12,Madhya Pradesh,51,Chhatarpur,Mohd Abdul Aziz,Navarang Congress Party,311,0,311,0.09
S12,Madhya Pradesh,51,Chhatarpur,B.Ramulu Yadav,All India Forward Bloc,572,0,572,0.17
S12,Madhya Pradesh,51,Chhatarpur,Srinivas Jennumahanthi,Revolutionary Communist Party of India (Rasik Bhatt),614,0,614,0.19
S12,Madhya Pradesh,51,Chhatarpur,Syed Aijaz Hussaini,Prabuddha Republican Party,352,0,352,0.11
S12,Madhya Pradesh,51,Chhatarpur,Karre Srinivas,Independent,795,0,795,0.24
S12,Madhya Pradesh,51,Chhatarpur,Kolukuri Srinivas Reddy,Independent,245,1,246,0.07
S12,Madhya Pradesh,51,Chhatarpur,Kandivanam Raju Mallesh Goud,Independent,97,1,98,0.03
S12,Madhya Pradesh,51,Chhatarpur,Govind,Independent,117,0,117,0.04
S12,Madhya Pradesh,51,Chhatarpur,Mohammed Abdul Azeem,Independent,136,0,136,0.04
S12,Madhya Pradesh,51,Chhatarpur,Mohammed Iqbal,Independent,126,1,127,0.04
S12,Madhya Pradesh,51,Chhatarpur,Hema Jilloju,Independent,153,0,153,0.05
S12,Madhya Pradesh,51,Chhatarpur,NOTA,None of the Above,1819,13,1832,0.56
