st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S29,Telangana,8,Boath (ST),ANIL JADHAV,Bharat Rashtra Samithi,76297,495,76792,44.13
S29,Telangana,8,Boath (ST),AADE GAJENDER,Indian National Congress,32426,371,32797,18.85
S29,Telangana,8,Boath (ST),MESRAM JANGUBAPU,Bahujan Samaj Party,2044,27,2071,1.19
S29,Telangana,8,Boath (ST),SOYAM BAPURAO,Bharatiya Janata Party,53274,718,53992,31.03
S29,Telangana,8,Boath (ST),ADE SUNIL KUMAR,Bharatha Chaitanya Yuvajana Party,677,5,682,0.39
S29,Telangana,8,Boath (ST),UHIKEA HEERAJI,Rashtriya Jankranti Party,1388,3,1391,0.8
S29,Telangana,8,Boath (ST),UIKKE UMESH,Dharma Samaj Party,1011,6,1017,0.58
S29,Telangana,8,Boath (ST),BADU NAITHAM,Gondvana Gantantra Party,596,2,598,0.34
S29,Telangana,8,Boath (ST),JADHAV BHOJYA NAIK,Independent,878,0,878,0.5
S29,Telangana,8,Boath (ST),TODASAM DHANALAXMI,Independent,1231,4,1235,0.71
S29,Telangana,8,Boath (ST),NOTA,None of the Above,2556,9,2565,1.47
