st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S29,Telangana,97,Alair,ILAIAH BEERLA,Indian National Congress,121401,739,122140,57.41
S29,Telangana,97,Alair,GONGIDI SUNITHA,Bharat Rashtra Samithi,72313,191,72504,34.08
S29,Telangana,97,Alair,PADALA SRINIVAS,Bharatiya Janata Party,9603,56,9659,4.54
S29,Telangana,97,Alair,KANDADI MANIPAL REDDY,Telangana Republican Party,231,0,231,0.11
S29,Telangana,97,Alair,GADDAMEDI SRAVANI,Alliance of Democratic Reforms Party,746,6,752,0.35
S29,Telangana,97,Alair,PENTA RAMESH,Bahujan Mukti Party,262,1,263,0.12
S29,Telangana,97,Alair,POLEPALLI PRAHALADA,Telangana Rashtra Punahnirmana Samithi,102,0,102,0.05
S29,Telangana,97,Alair,BUGGA SREEKANTH,Vidhyarthula Rajakiya Party,77,1,78,0.04
S29,Telangana,97,Alair,RAASALA VINOD KUMAR,Dharma Samaj Party,117,0,117,0.05
S29,Telangana,97,Alair,SHIKHA SRINIVAS,Yuga Thulasi Party,147,6,153,0.07
S29,Telangana,97,Alair,NUCHU SHIVAKUMAR,Indian Praja Congress,78,5,83,0.04
S29,Telangana,97,Alair,KOLIPAKA BALARAJU,Independent,119,0,119,0.06
S29,Telangana,97,Alair,GUJJULA RAMCHANDRA REDDY,Independent,187,1,188,0.09
S29,Telangana,97,Alair,GUNNA SRIDEVI,Independent,643,1,644,0.3
S29,Telangana,97,Alair,JALIGAM SRIKANTH,Independent,921,0,921,0.43
S29,Telangana,97,Alair,DHEERAVATH GOPI NAIK,Independent,1588,3,1591,0.75
S29,Telangana,97,Alair,PALADUGU UPENDRA,Independent,1205,1,1206,0.57
S29,Telangana,97,Alair,BHUKYA GANESH,Independent,955,1,956,0.45
S29,Telangana,97,Alair,M. KRISHNA,Independent,108,1,109,0.05
S29,Telangana,97,Alair,VYLA SRINIVAS REDDY,Independent,212,1,213,0.1
S29,Telangana,97,Alair,SUNCHU DEVAIAH,Independent,73,0,73,0.03
S29,Telangana,97,Alair,NOTA,None of the Above,657,2,659,0.31
