st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,2,Vijaypur,Dasarapu Srinivas,Bahujan Samaj Party,1384,14,1398,0.92
S12,Madhya Pradesh,2,Vijaypur,Durgam Ashok,Bharatiya Janata Party,3291,84,3375,2.22
S12,Madhya Pradesh,2,Vijaypur,Balka Suman,Bharat Rashtra Samithi,49809,217,50026,32.86
S12,Madhya Pradesh,2,Vijaypur,Gaddam Vivekanand,Indian National Congress,86427,1114,87541,57.51
S12,Madhya Pradesh,2,Vijaypur,Nandipati Raju,Dharma Samaj Party,946,2,948,0.62
S12,Madhya Pradesh,2,Vijaypur,Salluri Mahesh,Prajarajya Samithi,303,1,304,0.2
S12,Madhya Pradesh,2,Vijaypur,Mulkalla Rajendra Prasad,All India Mahila Empowerment Party,246,0,246,0.16
S12,Madhya Pradesh,2,Vijaypur,Venugopal Moyyi,Bahujan Mukti Party,336,1,337,0.22
S12,Madhya Pradesh,2,Vijaypur,Mothe Rajalingu,Socialist Party (India),833,4,837,0.55
S12,Madhya Pradesh,2,Vijaypur,Vadlakonda Rajam,Telangana Rajya Samithi,405,0,405,0.27
S12,Madhya Pradesh,2,Vijaypur,Sogala Sanjeev,All India Forward Bloc,579,0,579,0.38
S12,Madhya Pradesh,2,Vijaypur,Asampally Sampath Kumar,Independent,1444,0,1444,0.95
S12,Madhya Pradesh,2,Vijaypur,Thungapindi Ramesh,Independent,2165,1,2166,1.42
S12,Madhya Pradesh,2,Vijaypur,Dugam Sammaiah,Independent,831,1,832,0.55
S12,Madhya Pradesh,2,Vijaypur,NOTA,None of the Above,1787,5,1792,1.18
