st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S29,Telangana,47,Uppal,PARAMESHWAR REDDY MANDUMULA,Indian National Congress,83004,893,83897,30.51
S29,Telangana,47,Uppal,N.V.S.S. PRABHAKAR,Bharatiya Janata Party,46976,356,47332,17.21
S29,Telangana,47,Uppal,BANDARI LAKSHMA REDDY,Bharat Rashtra Samithi,132433,494,132927,48.33
S29,Telangana,47,Uppal,SUNKARA NARESH,Bahujan Samaj Party,1512,16,1528,0.56
S29,Telangana,47,Uppal,ALAMURI TIMMAIAH CHARI,Pyramid Party of India,112,0,112,0.04
S29,Telangana,47,Uppal,OKKASU BALNARASIMHA,Prabuddha Republican Party,68,0,68,0.02
S29,Telangana,47,Uppal,KANDURU ANIL KUMAR,Praja Shanthi Party,79,1,80,0.03
S29,Telangana,47,Uppal,CHINTHA GANESH,Dharma Samaj Party,94,0,94,0.03
S29,Telangana,47,Uppal,BETHANABATLA SHIVA KUMAR,Vishwa Bharath Party,55,0,55,0.02
S29,Telangana,47,Uppal,BOTLA SAILU,All India Hindustan Congress Party,69,7,76,0.03
S29,Telangana,47,Uppal,RAVI MOLUGURI,Bhartiya Swadeshi Congress,158,0,158,0.06
S29,Telangana,47,Uppal,RUNJALA JOHN ABRAHAM,India Praja Bandhu Party,116,1,117,0.04
S29,Telangana,47,Uppal,LAXMA REDDY MANNE,Alliance of Democratic Reforms Party,1839,11,1850,0.67
S29,Telangana,47,Uppal,VEMULA PUSHPA LATHA,Republican Party of India (Athawale),236,0,236,0.09
S29,Telangana,47,Uppal,V.R. SRINIVAS,All India Mahila Empowerment Party,105,1,106,0.04
S29,Telangana,47,Uppal,SUKHENDER REDDY NARRA,Vidhyarthula Rajakiya Party,393,1,394,0.14
S29,Telangana,47,Uppal,AMIRCHETTY DEVENDER,Independent,996,0,996,0.36
S29,Telangana,47,Uppal,ASHOK VUDARI,Independent,203,0,203,0.07
S29,Telangana,47,Uppal,ADEPU GOVARDAN,Independent,533,0,533,0.19
S29,Telangana,47,Uppal,KARRI VENKOJI RAO,Independent,252,0,252,0.09
S29,Telangana,47,Uppal,N. KRISHNA GOPAL,Independent,151,0,151,0.05
S29,Telangana,47,Uppal,GATTIEGORLA NARAHARI,Independent,65,0,65,0.02
S29,Telangana,47,Uppal,M JAGDISHRAJ,Independent,64,0,64,0.02
S29,Telangana,47,Uppal,MD.JAVEED IQBAL,Independent,120,0,120,0.04
S29,Telangana,47,Uppal,BARLA SWAPNA,Independent,79,1,80,0.03
S29,Telangana,47,Uppal,BALAVANTHA CHARY UPPOJI,Independent,240,1,241,0.09
S29,Telangana,47,Uppal,BOJJA YADAGIRI,Independent,59,0,59,0.02
S29,Telangana,47,Uppal,BANJAPALLY SUDHARANI,Independent,63,0,63,0.02
S29,Telangana,47,Uppal,BANDARI LINGAM GOUD,Independent,65,0,65,0.02
S29,Telangana,47,Uppal,MANJULA VUPPALA,Independent,162,0,162,0.06
S29,Telangana,47,Uppal,REVU CHINNA DHANA RAJU,Independent,111,0,111,0.04
S29,Telangana,47,Uppal,B SANDEEP KUMAR,Independent,295,0,295,0.11
S29,Telangana,47,Uppal,NOTA,None of the Above,2519,17,2536,0.92
