st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S29,Telangana,49,Lal Bahadur Nagar,GUVVALA SAI RAMA KRISHNA MUDHIRAJ,Bahujan Samaj Party,1446,10,1456,0.49
S29,Telangana,49,Lal Bahadur Nagar,DEVIREDDY SUDHIR REDDY,Bharat Rashtra Samithi,110683,697,111380,37.74
S29,Telangana,49,Lal Bahadur Nagar,MADHU YASKHI GOUD,Indian National Congress,81454,1819,83273,28.22
S29,Telangana,49,Lal Bahadur Nagar,SAMA RANGA REDDY,Bharatiya Janata Party,88106,969,89075,30.18
S29,Telangana,49,Lal Bahadur Nagar,ANIKETH KOSHIGA,Vidhyarthula Rajakiya Party,253,1,254,0.09
S29,Telangana,49,Lal Bahadur Nagar,ABHILASH TALPURI,Jana Shankhaaraavam Party,80,0,80,0.03
S29,Telangana,49,Lal Bahadur Nagar,A ANJANEYA CHARY,Telangana Jaghir Party,92,0,92,0.03
S29,Telangana,49,Lal Bahadur Nagar,ERGI HANUMANTHU,Dharma Samaj Party,152,2,154,0.05
S29,Telangana,49,Lal Bahadur Nagar,KOTHAGUNDLA NAGAMANI,Bharatha Chaitanya Yuvajana Party,66,3,69,0.02
S29,Telangana,49,Lal Bahadur Nagar,KODURU RAVI,Blue India Party,58,1,59,0.02
S29,Telangana,49,Lal Bahadur Nagar,KANDALA PARDHA SARADHI,Jana Rajyam Party,128,2,130,0.04
S29,Telangana,49,Lal Bahadur Nagar,GIRIDHAR POCHAMPALLY,All India Forward Bloc,513,5,518,0.18
S29,Telangana,49,Lal Bahadur Nagar,CHALLA RAM KALYAN,Bhartiya Krantisangh Party,138,2,140,0.05
S29,Telangana,49,Lal Bahadur Nagar,CHAMAKURA RAJAIAH ALIAS PIDIKILI RAJU,Social Justice Party of India,108,1,109,0.04
S29,Telangana,49,Lal Bahadur Nagar,CHENNOJU SRINIVASULU,Telangana Republican Party,129,0,129,0.04
S29,Telangana,49,Lal Bahadur Nagar,JANAVATH SREERAM NAIK,Navarang Congress Party,331,1,332,0.11
S29,Telangana,49,Lal Bahadur Nagar,Y JOSHNA RANI,Indian Praja Congress,182,1,183,0.06
S29,Telangana,49,Lal Bahadur Nagar,JAGADESHWAR DHIDHA,India Praja Bandhu Party,122,0,122,0.04
S29,Telangana,49,Lal Bahadur Nagar,NARESH MIDDELA,Praja Ektha Party,141,0,141,0.05
S29,Telangana,49,Lal Bahadur Nagar,NOVKAT BALA KIRTHI RANI,Jai Maha Bharath Party,108,0,108,0.04
S29,Telangana,49,Lal Bahadur Nagar,PANDU RANGAM RAYABANDI,Bahujana Left Party,60,0,60,0.02
S29,Telangana,49,Lal Bahadur Nagar,MOHD MUBASHIR,Prabuddha Republican Party,54,0,54,0.02
S29,Telangana,49,Lal Bahadur Nagar,MEKALA JAIPAL REDDY,Alliance of Democratic Reforms Party,889,3,892,0.3
S29,Telangana,49,Lal Bahadur Nagar,YAMARTHI RATNA PRASAD,Republican Party of India,51,0,51,0.02
S29,Telangana,49,Lal Bahadur Nagar,RUPANI LINGASVAMI,Telangana Rajya Samithi,52,0,52,0.02
S29,Telangana,49,Lal Bahadur Nagar,VINOD KUMAR GORKANTI,Yuga Thulasi Party,165,0,165,0.06
S29,Telangana,49,Lal Bahadur Nagar,Ayyalasomayajula Naga Srinivas,Independent,42,0,42,0.01
S29,Telangana,49,Lal Bahadur Nagar,EESARI SURYAPRAKASH REDDY,Independent,41,0,41,0.01
S29,Telangana,49,Lal Bahadur Nagar,Kasireddy Phaninder,Independent,91,0,91,0.03
S29,Telangana,49,Lal Bahadur Nagar,KOMATI REDDY VENKAT RAMANA REDDY,Independent,46,1,47,0.02
S29,Telangana,49,Lal Bahadur Nagar,GINNAM VENKATESHWARLU,Independent,69,0,69,0.02
S29,Telangana,49,Lal Bahadur Nagar,JELLA NAGARJUNA,Independent,136,1,137,0.05
S29,Telangana,49,Lal Bahadur Nagar,DEVIREDDY SUDHEER REDDY,Independent,1372,1,1373,0.47
S29,Telangana,49,Lal Bahadur Nagar,K NAGADEVA,Independent,158,0,158,0.05
S29,Telangana,49,Lal Bahadur Nagar,PATIBALLA ANJALI,Independent,119,0,119,0.04
S29,Telangana,49,Lal Bahadur Nagar,P BRAHMAIAH,Independent,123,0,123,0.04
S29,Telangana,49,Lal Bahadur Nagar,DR. MARRI MADHUSUDAN REDDY,Independent,84,1,85,0.03
S29,Telangana,49,Lal Bahadur Nagar,MOKUROJU PARIPURNA CHARY,Independent,129,0,129,0.04
S29,Telangana,49,Lal Bahadur Nagar,MANCHALA SRIKANTH,Independent,72,0,72,0.02
S29,Telangana,49,Lal Bahadur Nagar,DR. VEERA BHOGA VASANTHA RAYALU,Independent,86,0,86,0.03
S29,Telangana,49,Lal Bahadur Nagar,VENKATESH YADAV,Independent,52,0,52,0.02
S29,Telangana,49,Lal Bahadur Nagar,Y SHYAM SUNDER REDDY,Independent,69,0,69,0.02
S29,Telangana,49,Lal Bahadur Nagar,Srinivas Rao Hazari,Independent,27,0,27,0.01
S29,Telangana,49,Lal Bahadur Nagar,Shanmukha Chary Rangu,Independent,43,0,43,0.01
S29,Telangana,49,Lal Bahadur Nagar,SAPAVAT SUMAN,Independent,43,0,43,0.01
S29,Telangana,49,Lal Bahadur Nagar,SUDHEER REDDY DHEPA,Independent,117,2,119,0.04
S29,Telangana,49,Lal Bahadur Nagar,HANUMA REDDY,Independent,51,0,51,0.02
S29,Telangana,49,Lal Bahadur Nagar,HANMANTHU KHATRAVATH NAIK,Independent,111,0,111,0.04
S29,Telangana,49,Lal Bahadur Nagar,NOTA,None of the Above,2941,25,2966,1.0
