st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S29,Telangana,76,Devarkadra,ALLA VENKATESWAR REDDY,Bharat Rashtra Samithi,87002,157,87159,44.6
S29,Telangana,76,Devarkadra,KONDA PRASHANTH REDDY,Bharatiya Janata Party,13104,60,13164,6.74
S29,Telangana,76,Devarkadra,GAVINOLLA MADHUSUDAN REDDY (GMR),Indian National Congress,87909,642,88551,45.31
S29,Telangana,76,Devarkadra,BASI REDDY SANTHOSH REDDY,Bahujan Samaj Party,1896,13,1909,0.98
S29,Telangana,76,Devarkadra,GADDAM. YALLAPPA.,Praja Ektha Party,115,0,115,0.06
S29,Telangana,76,Devarkadra,GUNTI PALLI KATHIALAH VALMKI BOYA,Vidhyarthula Rajakiya Party,78,3,81,0.04
S29,Telangana,76,Devarkadra,BADARAMONI JANGAIAH,Dharma Samaj Party,162,0,162,0.08
S29,Telangana,76,Devarkadra,BOMMA RAGHAVENDRA,All India Forward Bloc,87,0,87,0.04
S29,Telangana,76,Devarkadra,B.MADHU SUDHAN REDDY,Jana Shankhaaraavam Party,124,0,124,0.06
S29,Telangana,76,Devarkadra,MANDADI VENKAT NARSHIMHA REDDY,Independent,1099,3,1102,0.56
S29,Telangana,76,Devarkadra,RAMU,Independent,761,2,763,0.39
S29,Telangana,76,Devarkadra,A. VENKATESHWAR REDDY,Independent,500,0,500,0.26
S29,Telangana,76,Devarkadra,NOTA,None of the Above,1705,1,1706,0.87
