st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,80,Singarauli,Dr.R.PRASANNA KUMAR,Bahujan Samaj Party,6036,46,6082,3.09
S12,Madhya Pradesh,80,Singarauli,RAJAGOPAL PERUMALLU,Bharatiya Janata Party,4630,81,4711,2.39
S12,Madhya Pradesh,80,Singarauli,VIJAYUDU,Bharat Rashtra Samithi,103770,290,104060,52.88
S12,Madhya Pradesh,80,Singarauli,Dr. S.A.SAMPATH KUMAR,Indian National Congress,72550,937,73487,37.34
S12,Madhya Pradesh,80,Singarauli,AYYAPPAGARI SUNIL,Bharatha Chaitanya Yuvajana Party,794,1,795,0.4
S12,Madhya Pradesh,80,Singarauli,MADDILETI,All India Samata Party,259,0,259,0.13
S12,Madhya Pradesh,80,Singarauli,LAXMANNA,Dharma Samaj Party,452,3,455,0.23
S12,Madhya Pradesh,80,Singarauli,LINGANNA R P,All India Forward Bloc,248,0,248,0.13
S12,Madhya Pradesh,80,Singarauli,K GOPAL,Independent,324,0,324,0.16
S12,Madhya Pradesh,80,Singarauli,PERAPOGU PRASANGI,Pyramid Party of India,1149,3,1152,0.59
S12,Madhya Pradesh,80,Singarauli,BEESANNA,Independent,1263,0,1263,0.64
S12,Madhya Pradesh,80,Singarauli,RAJU,Independent,1085,0,1085,0.55
S12,Madhya Pradesh,80,Singarauli,H VIJAY BABU,Alliance of Democratic Reforms Party,863,0,863,0.44
S12,Madhya Pradesh,80,Singarauli,NOTA,None of the Above,2003,10,2013,1.02
