st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,4,Suratgarh,Dungarram Gedar,Indian National Congress,115140,1701,116841,55.87
S20,Rajasthan,4,Suratgarh,Mahinder Singh Bhadoo,Bahujan Samaj Party,2141,12,2153,1.03
S20,Rajasthan,4,Suratgarh,Rampratap Kasania,Bharatiya Janata Party,65622,760,66382,31.74
S20,Rajasthan,4,Suratgarh,Liladhar,Aam Aadmi Party,1874,21,1895,0.91
S20,Rajasthan,4,Suratgarh,Prithviraj Meel,Jannayak Janta Party,6782,58,6840,3.27
S20,Rajasthan,4,Suratgarh,Sharvanram,Bheem Tribal Congress,164,2,166,0.08
S20,Rajasthan,4,Suratgarh,Ankush Gaba,Independent,566,3,569,0.27
S20,Rajasthan,4,Suratgarh,Uma Shankar,Independent,210,3,213,0.1
S20,Rajasthan,4,Suratgarh,Gurchhinder Singh,Independent,271,13,284,0.14
S20,Rajasthan,4,Suratgarh,Pushpa Devi,Independent,680,3,683,0.33
S20,Rajasthan,4,Suratgarh,Prem Kumar,Independent,365,8,373,0.18
S20,Rajasthan,4,Suratgarh,Manphul Khan,Independent,292,2,294,0.14
S20,Rajasthan,4,Suratgarh,Mahavir Parsad Pareek Urf Tiwari,Independent,256,2,258,0.12
S20,Rajasthan,4,Suratgarh,Mahender Kumar,Independent,649,0,649,0.31
S20,Rajasthan,4,Suratgarh,Rajender Singh Bhadu,Independent,9707,119,9826,4.7
S20,Rajasthan,4,Suratgarh,NOTA,None of the Above,1705,12,1717,0.82
