st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,54,Malviya Nagar,ARCHANA SHARMA,Indian National Congress,55890,1122,57012,37.36
S20,Rajasthan,54,Malviya Nagar,KALICHARAN SARAF,Bharatiya Janata Party,91744,762,92506,60.62
S20,Rajasthan,54,Malviya Nagar,MAHENDRA KUMAR,Bahujan Samaj Party,645,16,661,0.43
S20,Rajasthan,54,Malviya Nagar,ASHISH KUMAR GOYAL,Nav Hind Party,88,0,88,0.06
S20,Rajasthan,54,Malviya Nagar,KISHOR KUMAR,Rashtriya Vyapari Party,73,1,74,0.05
S20,Rajasthan,54,Malviya Nagar,VINEET SANKHLA,Aazad Samaj Party (Kanshi Ram),142,0,142,0.09
S20,Rajasthan,54,Malviya Nagar,RAMSWAROOP MOURYA,Independent,73,10,83,0.05
S20,Rajasthan,54,Malviya Nagar,LAVESH KUMAR GOYAL,Independent,147,6,153,0.1
S20,Rajasthan,54,Malviya Nagar,SHARAD KUMAR GODHA,Independent,134,5,139,0.09
S20,Rajasthan,54,Malviya Nagar,HARISH,Independent,149,1,150,0.1
S20,Rajasthan,54,Malviya Nagar,NOTA,None of the Above,1568,30,1598,1.05
