st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,86,Mahuwa,OMPRAKASH HUDLA,Indian National Congress,57504,955,58459,36.58
S20,Rajasthan,86,Mahuwa,BANWARI LAL SANTHA,Bahujan Samaj Party,2723,14,2737,1.71
S20,Rajasthan,86,Mahuwa,RAJENDRA,Bharatiya Janata Party,65519,857,66376,41.54
S20,Rajasthan,86,Mahuwa,ASHUTOSH JHALANI,Jannayak Janta Party,610,2,612,0.38
S20,Rajasthan,86,Mahuwa,GHANSHYAM SHARMA,Lok Janshakti Party(Ram Vilas),299,0,299,0.19
S20,Rajasthan,86,Mahuwa,MUKUL BHADANA,Aazad Samaj Party (Kanshi Ram),14800,61,14861,9.3
S20,Rajasthan,86,Mahuwa,VIMLA,Bahujan Shoshit Samaj Sangharsh Samta Party,282,0,282,0.18
S20,Rajasthan,86,Mahuwa,SAVITA BAIRWA,Janata Congress,351,2,353,0.22
S20,Rajasthan,86,Mahuwa,HAR SAHAI MEENA,Peoples Party of India (Democratic),210,0,210,0.13
S20,Rajasthan,86,Mahuwa,HARI SINGH,Rajasthan Vikas Party,339,4,343,0.21
S20,Rajasthan,86,Mahuwa,KAMLA,Independent,3106,19,3125,1.96
S20,Rajasthan,86,Mahuwa,RAMNIWAS GOYAL,Independent,10811,197,11008,6.89
S20,Rajasthan,86,Mahuwa,NOTA,None of the Above,1124,9,1133,0.71
