st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,136,Baytoo,UMMEDA RAM BENIWAL,Rashtriya Loktantrik Party,75220,691,75911,35.58
S20,Rajasthan,136,Baytoo,BALARAM MOONDH,Bharatiya Janata Party,51055,665,51720,24.24
S20,Rajasthan,136,Baytoo,HARISH CHAUDHARY,Indian National Congress,75095,1726,76821,36.0
S20,Rajasthan,136,Baytoo,NATHU RAM PRAJAPAT,Bharatiya Samta Samaj Party,1384,4,1388,0.65
S20,Rajasthan,136,Baytoo,MOHAMMAD KHAN,All India Majlis-E-Ittehadul Muslimeen,506,1,507,0.24
S20,Rajasthan,136,Baytoo,JOGA RAM,Independent,314,9,323,0.15
S20,Rajasthan,136,Baytoo,SHIVA RAM,Independent,858,3,861,0.4
S20,Rajasthan,136,Baytoo,HANIF,Independent,2273,4,2277,1.07
S20,Rajasthan,136,Baytoo,HARISH CHOUDHARY,Independent,1382,7,1389,0.65
S20,Rajasthan,136,Baytoo,NOTA,None of the Above,2168,5,2173,1.02
