st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,55,Sanganer,Amit Dadhich,Aam Aadmi Party,1421,5,1426,0.57
S20,Rajasthan,55,Sanganer,Pushpendra Bhardwaj,Indian National Congress,95873,1208,97081,39.08
S20,Rajasthan,55,Sanganer,Bhajan Lal Sharma,Bharatiya Janata Party,144073,1089,145162,58.44
S20,Rajasthan,55,Sanganer,Mahesh Saini,Rashtriya Loktantrik Party,646,4,650,0.26
S20,Rajasthan,55,Sanganer,Dr. Buddhi Prakash Bairwa,Abhinav Loktantra Party,231,4,235,0.09
S20,Rajasthan,55,Sanganer,Rajesh Kumar Yadav,Nav Hind Party,68,1,69,0.03
S20,Rajasthan,55,Sanganer,Rohitas Yadav,Rashtriya Janata Sena,51,1,52,0.02
S20,Rajasthan,55,Sanganer,Dr. Vishnu Kumar Gupta,Rashtra Bhakt Dal,152,1,153,0.06
S20,Rajasthan,55,Sanganer,Shashank Arya,Right to Recall Party,94,0,94,0.04
S20,Rajasthan,55,Sanganer,Kavita Sharma,Independent,81,0,81,0.03
S20,Rajasthan,55,Sanganer,Nishant Mathur,Independent,248,10,258,0.1
S20,Rajasthan,55,Sanganer,Babita Wadhwani,Independent,234,5,239,0.1
S20,Rajasthan,55,Sanganer,Mohasin,Independent,175,1,176,0.07
S20,Rajasthan,55,Sanganer,Ranjeet Singh Gahlot,Independent,367,0,367,0.15
S20,Rajasthan,55,Sanganer,Bhai Vijay Sharma,Independent,475,0,475,0.19
S20,Rajasthan,55,Sanganer,Hari Narayan Meena,Independent,598,0,598,0.24
S20,Rajasthan,55,Sanganer,NOTA,None of the Above,1268,28,1296,0.52
