st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,69,Semariya,DINESH,Bahujan Samaj Party,827,1,828,0.5
S12,Madhya Pradesh,69,Semariya,RAMESH KHINCHI,Bharatiya Janata Party,78655,1101,79756,48.52
S12,Madhya Pradesh,69,Semariya,SANJNA,Indian National Congress,78013,1334,79347,48.27
S12,Madhya Pradesh,69,Semariya,SUNIL BAIRWA,Aam Aadmi Party,685,3,688,0.42
S12,Madhya Pradesh,69,Semariya,KARAN CHAND,Independent,226,1,227,0.14
S12,Madhya Pradesh,69,Semariya,JAL SINGH,Independent,621,1,622,0.38
S12,Madhya Pradesh,69,Semariya,THAKUR SINGH PANWAR,Independent,357,5,362,0.22
S12,Madhya Pradesh,69,Semariya,MANGALRAM,Independent,1411,21,1432,0.87
S12,Madhya Pradesh,69,Semariya,MOTI LAL,Independent,388,1,389,0.24
S12,Madhya Pradesh,69,Semariya,NOTA,None of the Above,728,10,738,0.45
