st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,46,Niwari,ABHISHEK CHOUDHARY,Indian National Congress,96055,1691,97746,31.55
S12,Madhya Pradesh,46,Niwari,DR ASHOK KUMAR SHARMA,Bahujan Samaj Party,733,7,740,0.24
S12,Madhya Pradesh,46,Niwari,JEEWANRAM JAT,Rashtriya Loktantrik Party,1244,12,1256,0.41
S12,Madhya Pradesh,46,Niwari,COL. RAJYAVARDHAN RATHORE,Bharatiya Janata Party,146440,1473,147913,47.75
S12,Madhya Pradesh,46,Niwari,ADITYA PRAKASH SHARMA,Right to Recall Party,666,2,668,0.22
S12,Madhya Pradesh,46,Niwari,YOGI JEETENDRA NATH,Indian Peoples Green Party,476,1,477,0.15
S12,Madhya Pradesh,46,Niwari,DEEN DAYAL JAKHAR,Jannayak Janta Party,157,1,158,0.05
S12,Madhya Pradesh,46,Niwari,NAVEEN KUMAR SHARMA,Rashtriya Janata Sena,98,7,105,0.03
S12,Madhya Pradesh,46,Niwari,BENI PRASAD KAUSHIK,Rashtriya Sawarn Dal,124,0,124,0.04
S12,Madhya Pradesh,46,Niwari,ARJUN LAL KUMAWAT,Independent,241,4,245,0.08
S12,Madhya Pradesh,46,Niwari,ANAND KUMAR SAINI,Independent,652,4,656,0.21
S12,Madhya Pradesh,46,Niwari,ASHU SINGH SURPURA,Independent,54727,432,55159,17.81
S12,Madhya Pradesh,46,Niwari,PRAVEEN KUMAR SHARMA,Independent,477,0,477,0.15
S12,Madhya Pradesh,46,Niwari,PRASANNA MAHESHWARI,Independent,488,2,490,0.16
S12,Madhya Pradesh,46,Niwari,C.A. BHUVNESH KUMAR GOYAL,Independent,259,0,259,0.08
S12,Madhya Pradesh,46,Niwari,RAJESH KUMAR YADAV,Independent,1203,3,1206,0.39
S12,Madhya Pradesh,46,Niwari,SURGYAN SINGH GHOSLYA,Independent,840,1,841,0.27
S12,Madhya Pradesh,46,Niwari,HARI KISHAN TIWARI,Independent,161,0,161,0.05
S12,Madhya Pradesh,46,Niwari,NOTA,None of the Above,1089,22,1111,0.36
