st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,30,Chachoda,Bhagawana Ram Saini,Indian National Congress,67183,1216,68399,34.36
S12,Madhya Pradesh,30,Chachoda,Vikas Gill,Rashtriya Loktantrik Party,904,10,914,0.46
S12,Madhya Pradesh,30,Chachoda,Subhkaran Choudhary,Bharatiya Janata Party,66764,1219,67983,34.15
S12,Madhya Pradesh,30,Chachoda,Sandeep Kumar Saini,Bahujan Samaj Party,720,9,729,0.37
S12,Madhya Pradesh,30,Chachoda,Rajendra Singh Gudha S/O Madho Singh,Shiv Sena,57101,722,57823,29.05
S12,Madhya Pradesh,30,Chachoda,Ramsingh,Bahujan Mukti Party,809,3,812,0.41
S12,Madhya Pradesh,30,Chachoda,Nisha Kanwar,Independent,188,9,197,0.1
S12,Madhya Pradesh,30,Chachoda,Meenu,Independent,437,7,444,0.22
S12,Madhya Pradesh,30,Chachoda,Rajendra Singh Gudha S/O Norang Ram,Independent,304,24,328,0.16
S12,Madhya Pradesh,30,Chachoda,NOTA,None of the Above,1424,6,1430,0.72
