st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,50,Vidhyadhar Nagar,DIYA KUMARI,Bharatiya Janata Party,157255,1261,158516,63.3
S20,Rajasthan,50,Vidhyadhar Nagar,MONIKA CHANDEL,Rashtriya Loktantrik Party,442,2,444,0.18
S20,Rajasthan,50,Vidhyadhar Nagar,DR SANJAY BIYANI,Aam Aadmi Party,770,10,780,0.31
S20,Rajasthan,50,Vidhyadhar Nagar,SITARAM AGARWAL,Indian National Congress,85898,1250,87148,34.8
S20,Rajasthan,50,Vidhyadhar Nagar,AKSHAY SAINI,Republican Party of India (Athawale),546,2,548,0.22
S20,Rajasthan,50,Vidhyadhar Nagar,MOHAMMAD SAIFULLAH,Ambedkarite Party of India,250,0,250,0.1
S20,Rajasthan,50,Vidhyadhar Nagar,RAJPAL SINGH SHEKHAWAT,Parivartan Party of India,89,1,90,0.04
S20,Rajasthan,50,Vidhyadhar Nagar,ER. RAJIV GARG,Loktantrik Janshakti Party,78,3,81,0.03
S20,Rajasthan,50,Vidhyadhar Nagar,SUSHILA JANGID,National Janmandal Party,77,1,78,0.03
S20,Rajasthan,50,Vidhyadhar Nagar,JITENDRA SAINI,Independent,117,1,118,0.05
S20,Rajasthan,50,Vidhyadhar Nagar,DHEERAJ KUMAR MISHRA,Independent,351,4,355,0.14
S20,Rajasthan,50,Vidhyadhar Nagar,PAWAN KUMAR,Independent,204,0,204,0.08
S20,Rajasthan,50,Vidhyadhar Nagar,RUPAK SINGH DAHIMA,Independent,228,1,229,0.09
S20,Rajasthan,50,Vidhyadhar Nagar,NOTA,None of the Above,1554,14,1568,0.63
