st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S26,Chhattisgarh,36,Chandrapur,GANESH RAM CHALAK,Janta Congress Chhattisgarh (J),678,2,680,0.39
S26,Chhattisgarh,36,Chandrapur,RAMKUMAR YADAV,Indian National Congress,85176,349,85525,48.48
S26,Chhattisgarh,36,Chandrapur,LALSAI KHUNTE,Bahujan Samaj Party,16810,88,16898,9.58
S26,Chhattisgarh,36,Chandrapur,SANYOGITA YUDHVIR SINGH JUDEV,Bharatiya Janata Party,69207,342,69549,39.42
S26,Chhattisgarh,36,Chandrapur,SAURA LAL BHAGAT,Samajwadi Party,654,0,654,0.37
S26,Chhattisgarh,36,Chandrapur,HEERASINGH KURREY (ADVOCATE),Peoples Party of India (Democratic),350,0,350,0.2
S26,Chhattisgarh,36,Chandrapur,AJEET KUMAR,Independent,599,0,599,0.34
S26,Chhattisgarh,36,Chandrapur,KANHAIYA LAL SAHU,Independent,498,1,499,0.28
S26,Chhattisgarh,36,Chandrapur,HINDESH KUMAR YADAV,Independent,647,0,647,0.37
S26,Chhattisgarh,36,Chandrapur,NOTA,None of the Above,1022,6,1028,0.58
