st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S26,Chhattisgarh,1,Bharatpur - Sonhat,GULAB KAMRO,Indian National Congress,50531,359,50890,34.23
S26,Chhattisgarh,1,Bharatpur - Sonhat,RENUKA SINGH SARUTA,Bharatiya Janata Party,55501,308,55809,37.54
S26,Chhattisgarh,1,Bharatpur - Sonhat,SUKHMANTI SINGH,Janta Congress Chhattisgarh (J),1130,3,1133,0.76
S26,Chhattisgarh,1,Bharatpur - Sonhat,PHOOLMATI GOND KARIA LATHI BAHAN JI,Samajwadi Party,467,2,469,0.32
S26,Chhattisgarh,1,Bharatpur - Sonhat,LALLA BAIGA,Gana Suraksha Party,1263,1,1264,0.85
S26,Chhattisgarh,1,Bharatpur - Sonhat,SHYAM SINGH MARKAM,Gondvana Gantantra Party,33755,108,33863,22.78
S26,Chhattisgarh,1,Bharatpur - Sonhat,SANTOSHI,Chhattisgarhiya Party,653,1,654,0.44
S26,Chhattisgarh,1,Bharatpur - Sonhat,SHIMLA CHERWA,Independent,980,1,981,0.66
S26,Chhattisgarh,1,Bharatpur - Sonhat,SHUBH SHARAN SINGH,Independent,1042,0,1042,0.7
S26,Chhattisgarh,1,Bharatpur - Sonhat,NOTA,None of the Above,2568,5,2573,1.73
