st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,30,Chachoda,AKHILESH PANDEY,Janta Congress Chhattisgarh (J),828,7,835,0.58
S12,Madhya Pradesh,30,Chachoda,AMAR AGRAWAL,Bharatiya Janata Party,82112,910,83022,57.94
S12,Madhya Pradesh,30,Chachoda,DR. UJWALA KARADE,Aam Aadmi Party,1764,37,1801,1.26
S12,Madhya Pradesh,30,Chachoda,SHAILESH PANDEY,Indian National Congress,53377,686,54063,37.73
S12,Madhya Pradesh,30,Chachoda,SHRADDHA SEMSON,Bahujan Samaj Party,725,21,746,0.52
S12,Madhya Pradesh,30,Chachoda,AMAR RUPANI,Parivartan Party of India,78,1,79,0.06
S12,Madhya Pradesh,30,Chachoda,JEEVAN LAL PATEL,Bhartiya Shakti Chetna Party,58,1,59,0.04
S12,Madhya Pradesh,30,Chachoda,TWINKLE MOURYA,National Youth Party,68,1,69,0.05
S12,Madhya Pradesh,30,Chachoda,BARAN LAL KARIYARE (L.L.B.),Ambedkarite Party of India,85,0,85,0.06
S12,Madhya Pradesh,30,Chachoda,AJAY PANIKAR,Independent,38,0,38,0.03
S12,Madhya Pradesh,30,Chachoda,ANILESH MISHRA (BITTU),Independent,65,1,66,0.05
S12,Madhya Pradesh,30,Chachoda,ARUN TIWARI,Independent,144,1,145,0.1
S12,Madhya Pradesh,30,Chachoda,TOLARAM RELWANI,Independent,258,0,258,0.18
S12,Madhya Pradesh,30,Chachoda,BHAI NARENDRA RATRE,Independent,114,0,114,0.08
S12,Madhya Pradesh,30,Chachoda,NEELESH BISWAS,Independent,193,0,193,0.13
S12,Madhya Pradesh,30,Chachoda,MANOJ TANDAN,Independent,247,2,249,0.17
S12,Madhya Pradesh,30,Chachoda,"MAHENDRA PRATAP SINGH RANA (""SIPAHI"")",Independent,191,0,191,0.13
S12,Madhya Pradesh,30,Chachoda,RASHMI SAHU,Independent,131,0,131,0.09
S12,Madhya Pradesh,30,Chachoda,VIJAY AHUJA (VICKY),Independent,116,0,116,0.08
S12,Madhya Pradesh,30,Chachoda,VIDYASHANKAR BHARDWAJ,Independent,118,0,118,0.08
S12,Madhya Pradesh,30,Chachoda,VEDMANI SINGH,Independent,56,0,56,0.04
S12,Madhya Pradesh,30,Chachoda,NOTA,None of the Above,847,19,866,0.6
