st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S26,Chhattisgarh,72,Kawardha,Akbar Bhai S/O Ajmer Khan,Bahujan Samaj Party,1547,9,1556,0.57
S26,Chhattisgarh,72,Kawardha,Akbar Bhai S/O Mohammad Rashid,Indian National Congress,103986,679,104665,38.62
S26,Chhattisgarh,72,Kawardha,Khadgraj Singh,Aam Aadmi Party,6287,47,6334,2.34
S26,Chhattisgarh,72,Kawardha,Vijay Sharma,Bharatiya Janata Party,143389,868,144257,53.22
S26,Chhattisgarh,72,Kawardha,Sunil Kesharwani,Janta Congress Chhattisgarh (J),2108,11,2119,0.78
S26,Chhattisgarh,72,Kawardha,Parsadi Lal Kumhare,Gondvana Gantantra Party,2191,9,2200,0.81
S26,Chhattisgarh,72,Kawardha,Ajay Pali,Independent,315,4,319,0.12
S26,Chhattisgarh,72,Kawardha,Pushplata Joshi,Independent,213,0,213,0.08
S26,Chhattisgarh,72,Kawardha,Prakash Lahre,Independent,237,0,237,0.09
S26,Chhattisgarh,72,Kawardha,Bindeshvari Chandrika Chandravanshi,Independent,406,1,407,0.15
S26,Chhattisgarh,72,Kawardha,Brijlal Dewangan,Independent,598,0,598,0.22
S26,Chhattisgarh,72,Kawardha,Ramji Meravi,Independent,784,0,784,0.29
S26,Chhattisgarh,72,Kawardha,Ram Lochan,Independent,1770,2,1772,0.65
S26,Chhattisgarh,72,Kawardha,Laxmi Satyavanshi,Independent,904,1,905,0.33
S26,Chhattisgarh,72,Kawardha,Lakhan Singh,Independent,1699,1,1700,0.63
S26,Chhattisgarh,72,Kawardha,Shiwnath Nishad,Independent,2056,0,2056,0.76
S26,Chhattisgarh,72,Kawardha,NOTA,None of the Above,919,6,925,0.34
