st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,52,Bijawar,GURU KHUSHWANT SAHEB,Bharatiya Janata Party,93695,344,94039,52.59
S12,Madhya Pradesh,52,Bijawar,PARMANAND JANGADE,Aam Aadmi Party,1383,11,1394,0.78
S12,Madhya Pradesh,52,Bijawar,DR. SHIVKUMAR DAHARIYA,Indian National Congress,77131,370,77501,43.34
S12,Madhya Pradesh,52,Bijawar,SANTOSH MARKANDEY (ADVOCATE),Bahujan Samaj Party,1376,21,1397,0.78
S12,Madhya Pradesh,52,Bijawar,JAGMOHAN,Right to Recall Party,156,0,156,0.09
S12,Madhya Pradesh,52,Bijawar,DENESH GAYKWAD,Gana Suraksha Party,101,0,101,0.06
S12,Madhya Pradesh,52,Bijawar,ROSHAN LAL BANDE,Pragatisheel Samaj Party,131,0,131,0.07
S12,Madhya Pradesh,52,Bijawar,SHATRUHAN BARLE,Rashtriya Jansabha Party,186,0,186,0.1
S12,Madhya Pradesh,52,Bijawar,SHIV DAHARIYA,Janata Congress,296,2,298,0.17
S12,Madhya Pradesh,52,Bijawar,ADVOCATE SHAILENDRA BANJARE (SHAKTIPUTRA),Shakti Sena (Bharat Desh),1002,0,1002,0.56
S12,Madhya Pradesh,52,Bijawar,DEVKARN,Independent,362,0,362,0.2
S12,Madhya Pradesh,52,Bijawar,NOTA,None of the Above,2251,4,2255,1.26
