st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S26,Chhattisgarh,25,Kota,ATAL SHRIVASTAVA,Indian National Congress,73060,419,73479,44.95
S26,Chhattisgarh,25,Kota,PANKAJ JAMES,Aam Aadmi Party,2141,22,2163,1.32
S26,Chhattisgarh,25,Kota,PRABAL PRATAP SINGH JUDEV,Bharatiya Janata Party,65019,503,65522,40.08
S26,Chhattisgarh,25,Kota,DR. RENU AJIT JOGI,Janta Congress Chhattisgarh (J),8779,105,8884,5.43
S26,Chhattisgarh,25,Kota,USMAAN KHAN,National Youth Party,420,0,420,0.26
S26,Chhattisgarh,25,Kota,NAND KISHORE RAJ,Gondvana Gantantra Party,4665,60,4725,2.89
S26,Chhattisgarh,25,Kota,MUKESH KUMAR KAUSHIK,Bhartiya Shakti Chetna Party,150,0,150,0.09
S26,Chhattisgarh,25,Kota,LALITA BAI PAIKRA,Hamar Raj Party,382,44,426,0.26
S26,Chhattisgarh,25,Kota,LAXMI NARAYAN PORTE,Rashtriya Gondvana Party,274,4,278,0.17
S26,Chhattisgarh,25,Kota,CHETAN MANIKPURI,Independent,197,0,197,0.12
S26,Chhattisgarh,25,Kota,TARUN KUMAR SAHU,Independent,702,3,705,0.43
S26,Chhattisgarh,25,Kota,PYARE LAL RATRE,Independent,356,1,357,0.22
S26,Chhattisgarh,25,Kota,MANOJ KUMAR KHANDE,Independent,886,0,886,0.54
S26,Chhattisgarh,25,Kota,MANOJ KUMAR BIRKO,Independent,1401,1,1402,0.86
S26,Chhattisgarh,25,Kota,RAJENDRA SAHU,Independent,687,0,687,0.42
S26,Chhattisgarh,25,Kota,NOTA,None of the Above,3186,6,3192,1.95
